gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000225294	3.618	4.3751	3.7954	3.9819	3.0187	3.0187	3.5005	4.086
ENSG00000253368	9.0666	10.8489	9.5601	9.2069	6.3074	4.6503	9.1592	8.5847
ENSG00000158246	6.2549	6.7457	5.6729	5.9692	3.7383	3.4764	4.4854	4.7277
ENSG00000090020	10.888	11.0443	11.6098	11.2837	9.5222	8.24	10.2413	10.8854
ENSG00000229985	3.444	3.4618	3.7954	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000214973	4.6846	4.0841	3.0187	3.5816	3.437	3.4764	3.5005	3.7818
ENSG00000225159	7.6154	6.8656	6.709	6.8842	6.0443	5.5251	5.8799	6.5612
ENSG00000225990	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000224311	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000142784	10.3836	10.1351	9.9453	10.5942	9.4673	9.7153	9.8965	9.3256
ENSG00000252098	3.0187	3.0187	3.0187	3.0187	3.437	3.6634	3.5005	3.0187
ENSG00000243659	3.444	3.4618	3.0187	3.0187	4.0264	4.1179	3.0187	3.0187
ENSG00000186501	9.2677	9.7689	9.8657	9.7685	7.0258	6.7736	8.0199	7.7976
